property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_house,beta_room,beta_dist,beta_garden,beta_terrace,beta_balcony,beta_under,premium,monthly_rent_gbp,listing_type
House,1,4.362208191713996,Nothing,0,7.48423665893548,0.2103121042603817,0.1923383462090676,-0.0006217408937093799,0.19960142232817762,0.11403719687308392,0.0391216460004472,0.059700990990221914,0.18527224735214626,3176.1351619276707,Agent
House,3,7.9926056234838905,Garden,0,7.4917768093103225,0.21280167808379805,0.16453911804058308,-0.09100328873193961,0.14307964664574294,0.11406562645813645,0.014738461720078241,0.11726777237155847,0.14476234030370175,2574.4249950768804,Agent
Flat,2,9.988985809830007,Nothing,1,7.4661333382251795,0.22429042795936527,0.1401805672213551,-0.025929059091050827,0.06613638630471551,0.11654029233605809,0.07627918780469604,0.09752498553965842,0.23144813957004204,2529.2360637319534,Agent
Flat,3,3.0521992544632415,Nothing,0,7.524697807530942,0.14754694473578203,0.17583959335253435,-0.09942864883320834,0.12919492232620197,0.06786192736772577,0.04344125769275325,0.07111265347268796,0.19874682039125255,2683.3387642835264,Agent
Flat,5,3.222817235449181,Garden,1,7.443246340608444,0.1994868946391577,0.22486856449535667,-0.11618567011921782,0.15779155175111445,0.07254164827746189,0.03382976436458075,0.1029928942815782,0.08821552905944031,5949.212362141379,Agent
Flat,4,2.439216556819023,Terrace,1,7.498569900273711,0.1922774693767201,0.12859198117177245,-0.09857021835847063,0.1824649080068614,0.1190684635122993,0.053556321275043735,0.1131464625544092,0.12901660983946633,3033.3552156360433,Agent
Flat,3,17.011911419677435,Garden,1,7.510655856710664,0.2250560459880341,0.2149849083297169,-0.036055278795820093,0.14178840352224326,0.04864540026086688,-0.006577747718326296,0.06921671986830197,0.10920654564504866,2791.1722019692656,Agent
Flat,1,5.972856590439909,Balcony,0,7.518358072889188,0.21579237868285286,0.1436191129104619,-0.032540309150738196,0.13369687292772323,0.03919902741571089,0.045328515858580436,0.12947305379690416,0.1849185865854806,2381.149543267772,Agent
House,4,0.4344554640734276,Garden,1,7.514467586403488,0.20272836215116585,0.1581983979809729,-0.017875553143447798,0.18486306602760014,0.11237014889442368,0.08576160608513458,0.13341211151832985,0.11909411524024877,6467.93808961157,Agent
House,2,9.93739838116295,Terrace,0,7.463414070734843,0.1773660572642585,0.15838848231738825,-0.1066770160971034,0.17020920943515555,0.12024367598036244,0.05973059196088259,0.11679784329833454,0.10851240167396783,1249.6740088814172,Agent
Flat,6,3.2750192844142205,Terrace,0,7.487625219908094,0.21825925112295005,0.14872542331905853,-0.07759554598017496,0.1537093128022528,0.1204114425968619,0.08798196471429803,0.06483158542985394,0.19870201010507915,5649.385308756948,Agent
House,6,0.3561585205662998,Nothing,0,7.477664005650261,0.20071758954606708,0.15333591318728296,-0.08252411723546124,0.13616707097777359,0.07980763842765198,-0.003818651841659519,0.1059575064251724,0.20541840767935393,7021.305677153494,Agent
Flat,3,3.9893978583499825,Nothing,0,7.4648371036053005,0.1813624963272265,0.12932455233378248,-0.08008176745868772,0.15284946210227912,0.13196686698684884,0.05367524509158329,0.13024470507166389,0.2321005147030999,2336.2451329338533,Agent
House,6,2.699249572296216,Nothing,1,7.447191706487901,0.18985945002786922,0.23191962442465214,-0.07297712723675676,0.1665165762055234,0.1317446785137533,0.08322968428891345,0.07998831411952409,0.3662048409855604,9772.386873277337,Agent
Flat,1,10.50841141219809,Garden,0,7.514357368571012,0.2335674624741292,0.192767189565291,-0.0757464466020065,0.07571001375956525,0.12489469302741063,0.05765278490017321,0.07643243103825006,0.0884095966490891,1363.521897479314,Agent
Flat,3,1.1407465688777112,Garden,0,7.535387659077046,0.22793060349040056,0.07689184835265249,-0.030053731768385324,0.15609128624551102,0.09896387394301973,-0.008710892315466429,0.0687304268720298,0.14064150592514962,2484.245394469946,Agent
House,4,8.75686860262072,Nothing,0,7.482857527095683,0.21040702565599068,0.07347557035552814,-0.058563972275300996,0.14370772466780493,0.10303200878964552,0.06322007036234129,0.07369894855716805,0.06585430873435535,1921.2548084843825,Agent
Flat,2,4.078706631177119,Garden,0,7.522997357380704,0.22714665155592,0.10696680207328067,-0.05999106478700853,0.18742045052419198,0.041494508667631005,0.031043212289183532,0.08211939423048588,0.12030487225368351,2340.5693868780186,Agent
Flat,2,0.28079029470381955,Nothing,0,7.516098405056348,0.2184850484798654,0.18515454944420462,-0.062131445595720904,0.15157071521903656,0.04757012622608263,0.0423093729203027,0.11689994707102305,0.127672327310608,2860.930608004236,Agent
Flat,4,17.85020511355982,Nothing,1,7.472873965770107,0.21054306527549552,0.05590721206546137,-0.036284431976011784,0.0845199214648151,0.1338529113883464,-0.004484037137445544,0.1318477948847293,0.06462434235776808,1357.4785234695335,Agent
Flat,3,3.5935070732554744,Terrace,0,7.496565553034136,0.14388698539510567,0.1366103460076475,-0.034477327297635765,0.10505615935065167,0.13587072814973758,0.006213324208885845,0.05992525036099681,0.13717612241165822,3501.346817207167,Agent
Flat,8,1.7186303907754372,Nothing,0,7.50124665937699,0.17379945809312033,0.15521175669685994,-0.02120504770795395,0.15446061054764879,0.08911789626146104,0.06663095407181784,0.11619198531386693,0.06745726223522894,7198.73279524872,Agent
Flat,1,3.1687986608871324,Garden,0,7.522174741537124,0.17241787761612484,0.20273863889791977,-0.039893404345429276,0.1709491748108789,0.06077666700797945,0.06185873954216531,0.12087407129892504,0.19282060744716628,3008.973501986971,Agent
Flat,3,9.754635990236144,Balcony,0,7.503291463021742,0.2034742103588063,0.14320848458973645,-0.023082822686661272,0.17553298252712396,0.12129819453834434,0.028922955619551993,0.1203244445034347,0.12928892568864692,2898.8969376281498,Agent
Flat,6,1.8185202687856585,Nothing,0,7.447712469050627,0.17502317988656632,0.12920621398954082,0.004898003801149603,0.16961010524569334,0.07383541479131554,0.10540086050268913,0.13172574151000166,0.21241729158034897,4095.4664603496067,Agent
Flat,2,1.0701534770501977,Balcony,0,7.554926809414532,0.17172722686514114,0.1719460789127379,-0.047314991149995676,0.16233763104214813,0.10359849359769095,0.01488207356808742,0.06382354742026207,0.1661733469586683,2810.644088445561,Agent
Flat,2,0.690975522387576,Nothing,1,7.511670284637616,0.20717522560621698,0.1350337279878102,-0.08023043662730142,0.098288995893525,0.1287057607707212,0.05714394069748059,0.06847461537911884,0.155076598939876,3045.2030541056442,Agent
House,3,1.768108039088484,Garden,0,7.470173334350811,0.20717900536627862,0.0888372526667853,-0.0965185109445911,0.11307933946352805,0.07878934315423422,0.06819481199712296,0.1297760938834488,0.1177201736084804,3577.6235012230322,Agent
Flat,4,7.5717316698802595,Terrace,0,7.453879270605412,0.1688897737334302,0.12109200772764732,-0.08064899734087691,0.12627756958206,0.1307933726434717,0.09416756231470787,0.13060895111802823,0.09665511996079258,2214.4468684450435,Agent
Flat,3,3.1897580193027464,Terrace,0,7.473855027791599,0.21345859623223024,0.15782957765569128,-0.04840768549745385,0.10041576345884215,0.09450483921804606,0.05921562045561607,0.04912269557472858,0.08357321437404809,3010.2798851077923,Agent
Flat,2,1.2904972825242003,Nothing,1,7.489482565790941,0.2139758724761636,0.13974246885059127,0.0035182064573523533,0.08836502019632886,0.09225770118572695,0.06308425959448724,0.07410525098808553,0.1294583622931519,5620.325627259926,Agent
House,5,0.9087186165179261,Garden,0,7.479624581397352,0.2213966440173642,0.15849379911448536,-0.06368685555935212,0.16617484158031454,0.04678249780535221,0.05753498441017075,0.12571381534550674,0.18284946332731536,5771.4968265767675,Agent
Flat,7,2.0227986642481524,Balcony,0,7.485741073153731,0.15096438667774817,0.17432093337967883,0.006101562733180944,0.12387879134957633,0.11587011821816601,0.044421639699673034,0.09955645363235634,0.14651904702416127,8211.048825158168,Agent
Flat,1,14.060755292789032,Nothing,1,7.469415575569451,0.19500668567429424,0.11582176234830516,-0.047490085779702235,0.12412530040075986,0.12087226934358716,0.0871215538774715,0.12458653800828204,0.08230231187521057,1277.0055796298952,Agent
Flat,3,2.10055959878204,Garden,0,7.516664192399536,0.1887530592160686,0.11941473369259907,-0.08287520290856905,0.13260167862546762,0.12575941664889395,0.06186179035436611,0.10298042039057273,0.19806077703508235,2915.182055820366,Agent
Flat,3,22.16621058871158,Nothing,0,7.4685481679895345,0.19210681724072454,0.15217047717223553,-0.07486448269810714,0.17215431291587052,0.07669902801123857,0.08444363213552442,0.11956160996831931,0.20993934618804677,701.620868734226,Agent
Flat,3,3.3201798269678733,Terrace,0,7.516166329222517,0.1775134667920968,0.21912482930472132,-0.06089700535331956,0.16930095283646138,0.10484062119651343,0.053058075799639615,0.06666911207467506,0.07143153202730411,3618.9740907237606,Agent
House,3,0.9871592316682497,Nothing,0,7.520364369444855,0.21466070503355825,0.1817850767928472,-0.049133766770164296,0.09614995305780916,0.11555503443168741,0.03810924897979053,0.07766318247309356,0.1419416185826073,4487.338016153159,Agent
House,3,11.08846734600884,Nothing,0,7.454889362104438,0.18409420055112358,0.1600498980683542,-0.061004607498301895,0.17023531615040965,0.08240756952854941,0.0413441649967255,0.08028560699307304,0.19517977452584467,1844.0919890080506,Agent
Flat,3,3.0842222723172408,Garden,0,7.4858281300380085,0.15336564483403625,0.1540259609644104,-0.04964485477074257,0.15266384937874528,0.05581707512441274,0.037958459345908246,0.11104607189088317,0.1282136850661695,2668.7087567324274,Agent
Flat,6,6.183708497195263,Terrace,0,7.527278257139837,0.2094794559169989,0.14949019660237434,-0.002516154753296973,0.1349581039533631,0.0740382432429674,0.060903988452471296,0.11970275468793407,0.2134449176898028,6779.419875063992,Agent
House,2,20.586505250561608,Nothing,0,7.504734847034515,0.22896896469705774,0.15249149077824345,-0.01731987185940099,0.12652130281504148,0.10086761967525826,0.04023415743555977,0.10748815058181614,0.18508312937654084,2702.736600780542,Agent
Flat,1,0.25738945354293113,Terrace,0,7.525989560125437,0.23630446005971964,0.18323209160731718,-0.05447457709336638,0.1259880578738733,0.13054932404625103,0.04718451059710257,0.08750963141374861,0.17456275950886538,2654.3169276612343,Agent
Flat,3,0.5084726612342598,Nothing,1,7.532511214543595,0.24354449689813631,0.20048172107834877,-0.11126065190608475,0.11020495120157284,0.13239296684729196,0.004144878683062417,0.10059713027647735,0.16702164431490793,4317.512243579561,Agent
Flat,4,6.3729911360493645,Terrace,1,7.4661923579144025,0.18533207284191527,0.191694886728858,-0.041983356827593764,0.14707426817898017,0.0931286842927294,0.08419084225445325,0.0936861842117509,0.16659325861309418,3075.8854409099204,Agent
Flat,5,1.6552100581501072,Garden,1,7.486913216034878,0.2092623775561051,0.15547595927290464,-0.04261886051577224,0.13824490764103584,0.10522019790438966,0.052155792075087935,0.1013722506041114,0.2133488027916771,6947.297594005071,Agent
Flat,3,1.01855175627672,Balcony,0,7.508679498771468,0.17769553882801614,0.1491525431088186,-0.02072723647969291,0.1221910397281892,0.136792296960259,0.07328741034656139,0.11099607423214272,0.1349283964831817,4769.643264806432,Agent
Flat,2,0.2007875341000006,Nothing,0,7.491490298816553,0.19740298892296534,0.12068536087714052,-0.05002410002610164,0.19072664911633097,0.10036354152615853,0.05499668565756414,0.10674964888560107,0.22997229175786632,2516.1290887261566,Agent
House,4,0.1104444250936431,Balcony,0,7.509905451771065,0.2387982650896427,0.2268378444605241,-0.08908116938658173,0.1310352996294538,0.12471508173599755,-0.033085315676359986,0.09723195426738793,0.2796174491308896,7275.325511125527,Agent
House,5,7.4468563890961414,Nothing,0,7.543865340484829,0.19243448841918387,0.13523761539266366,-0.05238294437571226,0.15603616907347878,0.10309454433677477,0.06542078565434567,0.06079072896704908,0.09399730789536859,2956.010446913459,Agent
Flat,4,0.7218549460335216,Nothing,1,7.49384540468891,0.1886694126021141,0.14470428213617706,-0.041803799483675526,0.1636000284883226,0.08218876637077825,0.0923700158697929,0.07291352089103625,0.11236456505735132,3237.0037647963636,Agent
Flat,2,3.1529338476935247,Balcony,0,7.506387222401833,0.22852808238089423,0.16288809711264324,-0.08845142486271373,0.20392570549510727,0.11773539211570755,0.06020700353547079,0.0905427197825864,0.2017460416093226,2558.0404614522163,Agent
House,3,4.655712567820531,Garden,0,7.49599851912878,0.19110252803030042,0.15927781410139144,-0.06727185155852596,0.14013882672367078,0.1336845728887353,0.03966888592017385,0.05462240203689879,0.26843237992243474,4066.1810247256085,Agent
House,5,2.796157563870309,Nothing,0,7.438080186285873,0.20506149197775259,0.1200251897627139,-0.08365349517844936,0.14421293354403045,0.09233213521822548,0.06197346267407304,0.1306471625567896,0.24817915266737745,4162.387171931591,Agent
Flat,2,0.13740407330152613,Balcony,0,7.474617117848823,0.1979859778848618,0.22160915341672283,0.004425961247549702,0.1227349491525929,0.05301000806589189,0.05086739348096125,0.10770591385059472,0.13047308715410055,3029.278198806238,Agent
House,4,7.650858359617665,Nothing,0,7.49332072891863,0.2120553461913467,0.17259007901459558,-0.08131723694111315,0.14937963129307744,0.08850102073944471,0.0327786895527169,0.15360965212637226,0.2969060537465472,3426.1454095991107,Agent
House,3,0.0528443945082271,Terrace,0,7.485898242796189,0.21187283364800558,0.10095083312092674,-0.06806774036689806,0.17300885925077722,0.1468406680372357,0.11010004484779298,0.127658070992988,0.24559817066191234,5585.022536217124,Agent
Flat,5,7.175110418121385,Terrace,0,7.523509693234721,0.19256557018111767,0.1470971175932147,-0.043731050261345245,0.15898592090736563,0.14349648775328433,0.047235070619300226,0.10915706705225164,0.10070694620149108,5682.485138448822,Agent
Flat,2,11.188881188318529,Nothing,1,7.532083759279292,0.21477019281853119,0.11521415168147388,-0.06430067682162999,0.09468776229958348,0.12910757157760752,0.038778381310737395,0.12006739500162732,0.2419297426145306,1373.1713911675595,Agent
Flat,4,2.83556844461547,Balcony,0,7.478828963166537,0.17621252134992252,0.10720166464783851,-0.04737652615646637,0.14301750834611168,0.13151919593156972,0.09251898068071875,0.13897817118365352,0.21645932603042886,3384.2046769702247,Agent
Flat,2,3.834425816125082,Terrace,1,7.531661842884249,0.19897682312717738,0.06475050193399562,-0.05741684894529694,0.10747723594193292,0.08657463416561167,-0.017171498498770213,0.0871272624070571,0.03468181348785904,1787.7472971667119,Agent
Flat,3,3.240710306721102,Balcony,1,7.48389095629284,0.12266785511292089,0.15682936083858798,-0.045114758884149786,0.10171330193634992,0.09317940141683771,0.02254422785528577,0.10884673609173284,0.09932095831779944,2749.8578121976793,Agent
House,2,2.4649990806133593,Balcony,0,7.508711422720778,0.17847142908709723,0.1462310402350664,-0.02575078028651572,0.2101197772379823,0.0840183517247114,0.0651151552412103,0.098499589623432,0.1363665773512746,3735.928680472025,Agent
Flat,4,10.920657427566516,Terrace,1,7.487749013991091,0.22237516451684297,0.14392782888980896,-0.03988968530343684,0.21316247182327236,0.11739996721850632,0.004791610752103943,0.10527045330047051,0.10881204533068056,2482.059297387457,Agent
Flat,7,11.218445618418789,Nothing,0,7.459179182658037,0.2135376319063132,0.16915525946721496,-0.026301464564030576,0.163660729571987,0.08586417971897248,0.05697062842988572,0.10703448048017844,0.2170055198495768,5528.622549347973,Agent
Flat,5,2.045983042331863,Balcony,1,7.476128700704882,0.15681254506814915,0.13105800425153002,-0.05109604791059999,0.12454929765500726,0.10665230495203275,0.08926187756022894,0.10948435978944668,0.2418692402263313,3642.1331739655243,Agent
Flat,4,4.773465701841266,Terrace,0,7.450055427945254,0.21201452222060815,0.18608827605721104,-0.04941661825336931,0.1541917437205914,0.03544637739531166,0.028689052768293644,0.1281764429624705,0.2609107660434437,2775.029697021353,Agent
House,5,13.080151834527406,Nothing,0,7.5239096453239815,0.16792295310051703,0.13951068253698273,-0.0668987621392595,0.15178060326457682,0.05637695259372593,0.037014793549485156,0.15258432342337366,0.08569398240445804,2155.527587649108,Agent
Flat,5,16.358548756225147,Garden,0,7.540430470449263,0.21371579262428697,0.08421164094097733,-0.06636849892882522,0.13713830367487323,0.13935898052193896,0.05993026671729605,0.09133698059278665,0.06921937617215454,1255.1405449597241,Agent
Flat,3,3.556138669689523,Garden,0,7.526930823181606,0.22544929858757307,0.14634057931347344,-0.07010018049800747,0.11946725580245274,0.11613712799050632,0.07166058314087809,0.07201492564886859,0.1282179876206172,2714.8514695817307,Agent
Flat,1,3.014931224978737,Nothing,1,7.49045910558184,0.23589351676712747,0.20337251993185781,-0.034744106664677164,0.1296229330062615,0.10214247794257873,-0.0024004998957408014,0.08712749064950354,0.2528737471783252,2881.7821301873796,Agent
Flat,2,1.6334612959409631,Nothing,0,7.520793373996272,0.22329985217556236,0.15034965219067384,-0.021651391188652332,0.18739742589443942,0.04867740880521531,-0.007899467212830025,0.12727648843480177,0.06289900706959191,2701.130959697605,Agent
Flat,6,15.95531520471371,Terrace,0,7.44119729094685,0.2073260492107373,0.14448046100912695,-0.03174435705525892,0.19983685446944993,0.1251972651309986,0.06146685762277296,0.09737883193521252,0.11693914397854645,3178.6720027591173,Agent
Flat,5,0.7705035148056729,Nothing,0,7.530689745472239,0.22311103115196848,0.05039882005402564,-0.028002031423280855,0.17945287949590671,0.02241094195020736,0.057248783259259216,0.05929407853358932,0.13792180942333213,2468.131450717544,Agent
Flat,2,4.335474393463496,Garden,1,7.55550105257226,0.17384745667139487,0.13476096648887817,-0.04725391298764891,0.1626500785631808,0.12749696513939054,0.06902645529123194,0.11398711261612456,0.17775238776240804,3703.750722263397,Agent
Flat,4,1.6602619653102622,Nothing,0,7.519912334943539,0.2137814367270555,0.12329957615237762,-0.06541329102465324,0.16683076367597138,0.09911779857549387,0.0826785030887452,0.08985529305629755,0.06933332566484758,3250.980585117933,Agent
Flat,4,1.6356382008261607,Terrace,0,7.484670686346774,0.20809732629325142,0.20473132818897646,-0.012557065253080722,0.11245036488503932,0.15661156803642878,-0.012104328205495785,0.08700282871739917,0.17073792971416377,5893.017529765299,Agent
Flat,3,2.5957054025217245,Terrace,0,7.524977108814913,0.09296898306131497,0.2618756459954165,-0.044493241830060384,0.14651742238536417,0.1253222390442455,0.058152696649420195,0.09345445844622209,0.198964884451862,4656.538365943586,Agent
House,2,33.59782080761886,Balcony,1,7.501634694516195,0.26246301169290814,0.16411290719888524,-0.1126140503898498,0.13682128263906435,0.08048069509673692,0.11207350938967528,0.07542973778837857,0.12808254888367995,133.3995946170606,Agent
Flat,4,0.2826734899311677,Garden,0,7.468699189337447,0.22319423085403703,0.13196727061534705,-0.055592950435311435,0.15407522186442305,0.15548299653524558,0.05746305355985765,0.09168609739312913,0.15644881695990714,4250.056291254787,Agent
Flat,2,4.3201735964095525,Garden,0,7.4591765165488795,0.24888863721399931,0.14420606727751947,-0.06374166306880573,0.1396547009397608,0.04809941237358015,0.08376244418869079,0.11923066138542046,0.17192199083153867,2039.1169483528774,Agent
Flat,1,0.43090674253086986,Nothing,0,7.492991162359097,0.1830363735622983,0.24767019212830238,-0.053874111435244884,0.1546611320761672,0.14067379631828714,0.018145012606861778,0.16030709640557192,0.10167042589313431,2879.348087594662,Agent
Flat,3,0.8392587362282147,Terrace,1,7.500632608736409,0.1942512313932514,0.16875361609093542,-0.10063690187517003,0.12450798599930282,0.04621411920375996,0.0780876009985772,0.15073483758764358,0.08259379519435602,3512.8901203604382,Agent
Flat,2,2.895191692672631,Terrace,0,7.422572094663396,0.18864081468658003,0.1373238995885976,-0.038152602366691615,0.11474327480660033,0.07202398894275219,0.06964755015153622,0.05230572632722464,0.16184116269678878,2457.3087123456417,Agent
Flat,4,3.57144686309625,Garden,0,7.587285998399067,0.22444995383883787,0.17388420722710696,-0.06434636598525506,0.21198932428137277,0.05134572853067047,0.08854331676921831,0.09997518130638872,0.12482991213597877,4100.27520045945,Agent
House,4,1.4973727113287703,Garden,0,7.486636961910713,0.1872646027785146,0.16532894405510398,-0.013282780925589384,0.1400139921854035,0.13688529938788063,0.07516017496593676,0.12589960545282589,0.08993402057797488,4846.979601266346,Agent
Flat,1,1.9023295238839042,Nothing,1,7.538870947792175,0.19455291788817156,0.18295229478699285,-0.10563346793590027,0.13733015766623055,0.08461587476960811,0.11926867314999456,0.12897395285053465,0.2726543903364796,2855.47806835313,Agent
Flat,3,0.45491638323689626,Terrace,1,7.500736655955829,0.1634381469077587,0.1044908983909299,-0.014905718421247383,0.12493884683816038,0.06963739991500201,0.04993428021931968,0.0890122822248068,0.1265108016236743,2315.6832940213235,Agent
Flat,2,1.8064262313775978,Terrace,0,7.538011095970693,0.15479635181772786,0.13886625725085155,-0.06122171689375146,0.14155721735206833,0.0947740548486005,0.10220752429833371,0.08303436893814263,0.22281041263034393,2790.030754290806,Agent
House,3,16.989779113062543,Garden,0,7.56647627367382,0.18812616157202336,0.16665350802232196,-0.03615528455962767,0.12648781823076613,0.12325661086465989,0.09993388616859761,0.14294316164649923,0.08383281866601097,2284.8023561546383,Agent
Flat,5,14.475579317476619,Nothing,0,7.483550081568049,0.20620452540961845,0.03625949339546808,-0.07621184190224534,0.1799899824438985,0.09618306104676137,0.061978985192417055,0.135741023711491,0.1311572587580045,716.3101760840727,Agent
Flat,4,2.0389261636121576,Garden,0,7.489655121896513,0.25414093417888495,0.15241456785323887,-0.038197263822022445,0.11173609010281646,0.07112924800614605,0.08275929032323492,0.0801327868842055,0.053997281847427504,3819.1266476848673,Agent
Flat,2,4.229789715639278,Garden,0,7.517802581060174,0.15684757295102958,0.14615616016900843,-0.08982670660762704,0.1614706978897297,0.0997480385539816,0.026221422257306025,0.11476693245322879,0.2782802312197649,2452.7078219313285,Agent
Flat,4,12.01730014798798,Terrace,0,7.5293446601234475,0.21049384470556165,0.16794396622239874,-0.035370206255468384,0.15250574388285093,0.15269048956557477,-0.010470710154589426,0.10826327242446082,0.24177818153453565,3480.087872083631,Agent
Flat,4,0.031015108309698315,Garden,0,7.506467401486322,0.19176011431955292,0.17226949762442326,-0.07499811454193941,0.13907926486764674,0.1412938622680967,0.06781277323622814,0.09848894746824433,0.19650696984280322,5382.313296252887,Agent
House,4,8.321677164334286,Garden,1,7.495054424912063,0.19956178124901428,0.20264728824710476,-0.09704140344826827,0.17527116246251204,0.09416965111839494,0.05626150102092422,0.12465632277076043,0.14627093019267517,3599.677926019354,Agent
Flat,3,14.818218591413173,Nothing,0,7.457964737851988,0.1693246439600831,0.14049227480189438,-0.04055781017800988,0.16926888803239748,0.08103123066836679,0.06697389553824576,0.11254325927804834,0.1394583664218045,1853.589674205566,Agent
Flat,3,0.4788429631317092,Nothing,0,7.502624348393783,0.21802049387271152,0.13848129267141573,-0.03327718254583292,0.18133205718725942,0.14279883627058484,0.042005200714428204,0.06670265634191372,0.12090193869302326,2739.1133837364882,Agent
Flat,3,0.8803915486109798,Nothing,0,7.469098727442627,0.23778058603801688,0.11023103730251732,-0.057064468406619016,0.14419406507145371,0.03650687941417961,0.11473711960343172,0.05574533102934674,0.1692877143462673,3096.087602961016,Agent
Flat,4,16.188548211409138,Terrace,0,7.5000549996526615,0.1944745625658078,0.11089791544174196,-0.028640811193047084,0.16041467241229015,0.13481228676097154,0.06308784296104844,0.13022298498201426,0.06845778259592755,2000.3110224275201,Agent
Flat,2,3.8559776142847406,Garden,0,7.536355483417642,0.13840010658465876,0.12353239316827032,-0.001404234864088534,0.14708916029262054,0.07235318155204504,0.05208385546918505,0.08343641656814162,0.09574845922372138,3096.7802536501554,Agent
Flat,4,0.07149185354754567,Garden,0,7.511513685808715,0.24756462197332646,0.1317952563879125,-0.01846896792514651,0.1715551926484498,0.12049462734053831,0.0589656720739893,0.11943338725765104,0.26362296157199616,5086.780606863271,Agent
House,1,1.4895510011091286,Nothing,0,7.510453578548092,0.19328287923737633,0.13302644761165916,-0.08258471190615733,0.17632597359046423,0.03998571804091584,0.058565654095411174,0.10853050398768176,0.11690943324513642,2394.062106018604,Agent
Flat,3,2.988672977894771,Terrace,1,7.453449212719153,0.16252814494403686,0.16251634273393234,-0.11295464165123188,0.19109962483394397,0.10052771768175199,0.07787947211939864,0.16986222003547102,0.16267995287144799,3276.8631454875335,Agent
Flat,5,5.903054343219857,Nothing,1,7.514377641302301,0.14950874029028458,0.1790507507021405,-0.06904190973946348,0.16098802128818923,0.11588972704106389,0.06479816172684628,0.09040546100794232,0.08573062818217511,4202.5876428864685,Agent
Flat,3,6.605537341168576,Garden,0,7.483901842014205,0.22341744567885824,0.1601495755311616,-0.08640033123005914,0.17047639065304895,0.10172151911587443,0.08631143267339947,0.1173155270002636,0.2496406147277003,1975.2878080599346,Agent
Flat,6,26.931933342485248,Terrace,0,7.441615300198008,0.20226893879261082,0.14453125858274987,-0.01497713970783237,0.16842833407045987,0.15048778189919715,0.05898789567504533,0.12292801994324569,0.16492589949959136,4332.423755337272,Agent
Flat,4,1.6949554269810665,Garden,0,7.53967967462256,0.17328148620241926,0.08439236133657,-0.06415480392198236,0.10234920364505926,0.11071583821727995,0.08596006714960422,0.0972157076332245,0.16046554311950725,2924.168345328921,Agent
Flat,1,3.8633345619544324,Terrace,0,7.492343735216631,0.225516646334117,0.15315621106211377,-0.08262087891789097,0.145654980194354,0.15808084284574767,0.11325291095155433,0.10683258449944381,0.1010791515964088,1799.766022896978,Agent
Flat,6,3.810595416972328,Nothing,0,7.501185855458145,0.20114516323112142,0.1641223986966718,-0.018014538529851326,0.09614747012973869,0.13363816995087796,0.028650129531785407,0.08887851079487662,0.19135876549586725,5360.378663081069,Agent
House,4,2.60139465779218,Nothing,1,7.514157103862339,0.18598070591198096,0.1388622311428913,-0.04089295477993107,0.14593056888884634,0.07242084369983595,0.03063287694107216,0.0912126809107533,0.19133597623240517,4548.331215399161,Agent
House,4,0.9266016060389448,Terrace,1,7.537754415903274,0.17958396404870755,0.17602709083197293,-0.06362785698771878,0.17696309033549665,0.08656106322771184,0.12388236070937703,0.09791320424655384,0.2403558196000698,6060.631727679773,Agent
Flat,5,18.961556528390346,Terrace,1,7.477352333666742,0.2383629783569386,0.15835992013503133,0.00993034635447508,0.1629111006516347,0.05120390405247748,0.09406745389967613,0.11566981572190194,0.07979272204771681,6067.2514329985215,Agent
Flat,4,9.597413779439295,Nothing,0,7.543742578956644,0.19618036076721046,0.23047782006665476,-0.03727725361484249,0.12136311013576188,0.07297658064341116,0.0061144169676834725,0.1301978762122698,0.10087646143952252,4076.018263010257,Agent
Flat,2,3.4490939120805053,Nothing,1,7.4986507093024475,0.23012341043058362,0.23201977969363086,-0.09192434116550882,0.12756212404926148,0.08657513643818994,0.061987255960832405,0.06312697061677047,0.07511832479676615,2287.199646439129,Agent
Flat,4,4.622186913069447,Garden,1,7.4758589798579225,0.16716534356978752,0.1274837753059281,-0.09502218337521325,0.20078446316272955,0.11546336097099644,0.06392730673649093,0.12753843173700308,0.19159024611236417,2762.7875099042903,Agent
Flat,4,1.2890700112906384,Terrace,0,7.503283642676179,0.25722162048091596,0.11434378343699174,-0.0751235781901891,0.1357430916585553,0.07288267632004446,0.049161647380691786,0.11497527629483939,0.14083382662050098,3236.412201721288,Agent
Flat,4,3.9239781378005087,Garden,0,7.480891016815412,0.24270122975561426,0.14425784182189927,-0.01788463984162887,0.14115316143114584,0.14216820780518877,0.0655373082026946,0.12801984217160678,0.2081887283781577,4323.6102063493345,Agent
Flat,4,5.936727914885518,Terrace,1,7.49690939367811,0.19455388286630243,0.1723411537114861,-0.0004061880375527474,0.19019946442234412,0.08783389684873223,0.0604063206046421,0.07279376153722586,0.17502660325686994,5337.072071504474,Agent
Flat,4,3.6197541789296137,Terrace,0,7.545147986462599,0.21402312860618375,0.10605313851617773,-0.051677166727807894,0.13525174645512297,0.1242267612784022,0.06732022232056005,0.06827684989716012,0.15925854869683384,3033.5071527748564,Agent
Flat,4,23.170508776151685,Terrace,0,7.443264562143907,0.2394686418136489,0.2505333561229583,-0.0670036294320283,0.13167587991794463,0.08545207538891839,0.02525413512527391,0.096827806426156,0.18983915421542513,1365.7684851527104,Agent
