property_type,n_rooms,dist_centre_km,outdoor_space,near_underground,intercept,beta_prop,beta_room,beta_dist,beta_outdoor,beta_under,premium,monthly_rent_gbp,listing_type
Flat,2,7.062187429746098,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2095.4754524115515,Agent
House,4,3.213771943366735,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4635.334714051839,Agent
Flat,2,1.2795577295166711,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2828.911659501888,Agent
Flat,6,4.793668871942185,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5130.692987662697,Agent
Flat,5,0.20584908823963646,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,4704.6267330013425,Agent
House,2,1.973889012717029,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3865.476911525931,Agent
Flat,4,3.1607966021174843,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3541.4759507693475,Agent
Flat,5,0.800599248605534,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5306.752726645581,Agent
House,2,20.884657736152672,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,1247.7889443358724,Agent
House,3,1.1729020464797122,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.15,4752.51736469749,Agent
House,2,0.6983402316664269,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3367.1258986482153,Agent
Flat,4,1.1378596725190913,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4401.08554742971,Agent
Flat,5,7.328011245991459,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3592.105898629471,Agent
Flat,7,2.771325162598201,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,5957.788059360464,Agent
House,3,4.166829443337638,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,3806.084247377636,Agent
Flat,6,0.10616494951648639,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,6276.121167668391,Agent
Flat,2,0.1751901684096702,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2795.5407033661086,Agent
Flat,1,2.951378748969702,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2157.003528682966,Agent
House,4,8.481934907777898,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,3402.9398061893908,Agent
Flat,3,10.824512585782784,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2334.405368085918,Agent
Flat,4,0.4534902818547664,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4759.872843969072,Agent
Flat,7,3.8648831609652516,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,5990.633630279226,Agent
Flat,6,12.222453618197719,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3260.553482436136,Agent
Flat,6,2.4548923925152417,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4796.697665207078,Agent
Flat,7,8.847030824508789,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4466.107799646954,Agent
Flat,4,0.7175949691092814,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4735.540616361304,Agent
Flat,3,13.69727786285637,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1854.5563214066358,Agent
Flat,5,6.960019498419614,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3431.7205707953212,Agent
Flat,3,14.179508158214002,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1834.2594068141896,Agent
Flat,5,5.644593109592982,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3359.694732158452,Agent
Flat,1,2.258099703576552,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2804.666687942027,Agent
Flat,8,13.917736546059395,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4118.950645695799,Agent
Flat,2,1.611828451439742,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2934.76364637018,Agent
Flat,5,2.018627026807612,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3730.176808719314,Agent
Flat,2,6.033355841550835,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2086.8999621744847,Agent
House,1,7.247583134383784,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,1998.4723918270502,Agent
Flat,2,13.253872410029023,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1430.9915077904736,Agent
House,5,1.1458232657080352,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,5767.4854059988575,Agent
Flat,5,7.997389274953654,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3504.7743795887704,Agent
Flat,3,6.707485617017292,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2763.6864700359138,Agent
House,6,0.3296016770357838,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,7354.980954819369,Agent
Flat,2,2.448772121701424,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3287.7515102174802,Agent
Flat,5,1.6617618740132432,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,6018.455350504417,Agent
Flat,2,1.815552498552928,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2610.4792948330246,Agent
Flat,2,20.35711037339319,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1109.6497143165457,Agent
House,3,5.1469809991990045,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2886.489327138196,Agent
House,2,6.323502451526385,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2363.9903585510606,Agent
House,6,18.77886636113732,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,3315.611794773575,Agent
Flat,3,2.3676635051643706,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3023.1766886123555,Agent
Flat,2,8.093406719431021,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2188.2222337328944,Agent
House,3,2.8504986938955605,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.15,3627.34452808735,Agent
Flat,3,10.183200535417038,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2093.221887390154,Agent
Flat,3,0.9962657002461488,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3991.2842928105724,Agent
Flat,2,14.752473209791939,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1508.0169494841987,Agent
Flat,4,1.2344393254175554,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3779.676635104155,Agent
House,3,1.974261916458344,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4177.827107147333,Agent
Flat,4,7.056876044507961,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2554.9655131302807,Agent
House,4,2.502356588495185,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,4195.34596855909,Agent
Flat,4,4.685164055357775,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3021.4945771552098,Agent
Flat,5,2.9400949690668092,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4526.023213652015,Agent
Flat,5,6.781152938586439,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,3563.5674267521276,Agent
House,5,1.2959995220950262,Balcony,1,7.5,0.2,0.15,-0.05,0.05,0.1,0.15,6437.360895588297,Agent
Flat,4,0.30118154329465263,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5018.2951670434495,Agent
Flat,3,1.782870441360368,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3437.938462284184,Agent
Flat,3,3.215205269135781,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2780.241174365918,Agent
House,5,0.9197346982224508,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,6004.416419446355,Agent
Flat,4,2.190953659796779,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3769.649183679185,Agent
House,3,2.5539866066122805,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,4853.305050350188,Agent
Flat,2,0.29552305768193454,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3311.7519003793564,Agent
Flat,6,4.377030674777809,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5317.875185556883,Agent
Flat,4,10.785650325194624,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2238.4804657677587,Agent
Flat,4,0.8228576022456812,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4127.43377470103,Agent
Flat,3,4.554128628821411,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2722.224140533202,Agent
Flat,3,5.464232786109861,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2673.9849108135745,Agent
Flat,1,2.7179036506796725,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2148.290689420144,Agent
House,5,6.038190690047156,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4544.879974722213,Agent
Flat,3,2.6443670781082584,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3442.5469021187746,Agent
Flat,3,3.5123251659203096,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2894.613742478167,Agent
House,2,0.03690105720673507,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3345.103769606094,Agent
Flat,4,5.883735941515056,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2924.20083516177,Agent
Flat,3,5.413832676009013,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2833.7558119595215,Agent
House,5,0.19578813781308682,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,5137.173205961133,Agent
Flat,3,2.2963085135505064,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3079.8187826951653,Agent
Flat,2,19.323751100352617,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1238.6829254768766,Agent
Flat,5,2.7299895897809288,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4971.153421997052,Agent
House,1,3.4852278985845384,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,2599.375545497725,Agent
Flat,1,12.035849445762416,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1258.2795569155517,Agent
Flat,4,6.316170830807772,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2852.3947814636726,Agent
House,1,4.362208191713996,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2334.6502086534133,Agent
House,3,7.9926056234838905,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3092.281357907278,Agent
Flat,2,9.988985809830007,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1797.4176469469949,Agent
Flat,3,3.0521992544632415,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2947.0296678656678,Agent
Flat,5,3.222817235449181,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,4421.656620671532,Agent
Flat,4,2.439216556819023,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,4128.4432283867145,Agent
Flat,3,17.011911419677435,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,1839.343861875669,Agent
Flat,1,5.972856590439909,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,1962.4597867658058,Agent
House,4,0.4344554640734276,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,6017.275558325248,Agent
House,2,9.93739838116295,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,2191.088063693077,Agent
Flat,6,3.2750192844142205,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4748.691580244089,Agent
House,6,0.3561585205662998,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,5972.766006274658,Agent
Flat,3,3.9893978583499825,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2545.100149688721,Agent
House,6,2.699249572296216,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,5580.444428370012,Agent
Flat,1,10.50841141219809,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,1717.2996703104322,Agent
Flat,3,1.1407465688777112,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3835.066689503468,Agent
House,4,8.75686860262072,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2932.4272783253205,Agent
Flat,2,4.078706631177119,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2791.6653528634906,Agent
Flat,2,0.28079029470381955,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2872.078206172206,Agent
Flat,4,17.85020511355982,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1656.197659248794,Agent
Flat,3,3.5935070732554744,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3024.8009542763484,Agent
Flat,8,1.7186303907754372,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,6413.409078697401,Agent
Flat,1,3.1687986608871324,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2511.204931975963,Agent
Flat,3,9.754635990236144,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2138.273426218436,Agent
Flat,6,1.8185202687856585,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4323.9650747001015,Agent
Flat,2,1.0701534770501977,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3096.5287608185977,Agent
Flat,2,0.690975522387576,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3086.8353863310003,Agent
House,3,1.768108039088484,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4071.9752846634105,Agent
Flat,4,7.5717316698802595,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2682.6101448443133,Agent
Flat,3,3.1897580193027464,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2971.8417140583956,Agent
Flat,2,1.2904972825242003,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2886.921761038323,Agent
House,5,0.9087186165179261,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,5829.0250654775045,Agent
Flat,7,2.0227986642481524,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,5569.692855214274,Agent
Flat,1,14.060755292789032,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1269.0047294811823,Agent
Flat,3,2.10055959878204,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3543.0587051429993,Agent
Flat,3,22.16621058871158,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1032.016310378535,Agent
Flat,3,3.3201798269678733,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3168.25071832777,Agent
House,3,0.9871592316682497,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3962.310739560898,Agent
House,3,11.08846734600884,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2143.9222042623205,Agent
Flat,3,3.0842222723172408,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3204.044199247454,Agent
Flat,6,6.183708497195263,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,4386.462344127486,Agent
House,2,20.586505250561608,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,1247.0875468575596,Agent
Flat,1,0.25738945354293113,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2780.6679868620763,Agent
Flat,3,0.5084726612342598,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3747.1908235214387,Agent
Flat,4,6.3729911360493645,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3213.14141989824,Agent
Flat,5,1.6552100581501072,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,5143.186924235438,Agent
Flat,3,1.01855175627672,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3339.372664975932,Agent
Flat,2,0.2007875341000006,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2767.7162149729975,Agent
House,4,0.1104444250936431,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.15,4969.064465382427,Agent
House,5,7.4468563890961414,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,4026.9561884990226,Agent
Flat,4,0.7218549460335216,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4038.584724435453,Agent
Flat,2,3.1529338476935247,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2573.439675788247,Agent
House,3,4.655712567820531,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,3679.548144574334,Agent
House,5,2.796157563870309,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,4259.86365244522,Agent
Flat,2,0.13740407330152613,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,2837.915244479741,Agent
House,4,7.650858359617665,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3153.6789266132832,Agent
House,3,0.0528443945082271,Terrace,0,7.5,0.2,0.15,-0.05,0.1,0.0,0.15,4332.30430544596,Agent
Flat,5,7.175110418121385,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3570.379962388518,Agent
Flat,2,11.188881188318529,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,1889.4269720977445,Agent
Flat,4,2.83556844461547,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3370.904943003628,Agent
Flat,2,3.834425816125082,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3014.075556344255,Agent
Flat,3,3.240710306721102,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,3168.8248187016907,Agent
House,2,2.4649990806133593,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.15,3265.829552910114,Agent
Flat,4,10.920657427566516,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2653.27185216384,Agent
Flat,7,11.218445618418789,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3200.4382211113348,Agent
Flat,5,2.045983042331863,Balcony,1,7.5,0.0,0.15,-0.05,0.05,0.1,0.15,4482.406512067437,Agent
Flat,4,4.773465701841266,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3065.867251364097,Agent
House,5,13.080151834527406,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2939.05040642189,Agent
Flat,5,16.358548756225147,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2439.276308956006,Agent
Flat,3,3.556138669689523,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3351.213412150469,Agent
Flat,1,3.014931224978737,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2283.242699279479,Agent
Flat,2,1.6334612959409631,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2705.3391396679294,Agent
Flat,6,15.95531520471371,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2331.4128231782256,Agent
Flat,5,0.7705035148056729,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4503.564170031485,Agent
Flat,2,4.335474393463496,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3215.4674883692865,Agent
Flat,4,1.6602619653102622,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3641.5843489773574,Agent
Flat,4,1.6356382008261607,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3799.6689894086003,Agent
Flat,3,2.5957054025217245,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3333.71722629558,Agent
House,2,33.59782080761886,Balcony,1,7.5,0.2,0.15,-0.05,0.05,0.1,0.15,752.0730426973499,Agent
Flat,4,0.2826734899311677,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4161.780671621212,Agent
Flat,2,4.3201735964095525,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2479.8470927135613,Agent
Flat,1,0.43090674253086986,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2360.841180210368,Agent
Flat,3,0.8392587362282147,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3862.583005540273,Agent
Flat,2,2.895191692672631,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2383.1869045258472,Agent
Flat,4,3.57144686309625,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4302.296895635064,Agent
House,4,1.4973727113287703,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,4928.843396226571,Agent
Flat,1,1.9023295238839042,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2616.6978436099594,Agent
Flat,3,0.45491638323689626,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3938.2114036789976,Agent
Flat,2,1.8064262313775978,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3050.4076458542295,Agent
House,3,16.989779113062543,Garden,0,7.5,0.2,0.15,-0.05,0.15,0.0,0.15,2233.4546448007345,Agent
Flat,5,14.475579317476619,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2098.135775309385,Agent
Flat,4,2.0389261636121576,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3947.399269705706,Agent
Flat,2,4.229789715639278,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2746.771449648612,Agent
Flat,4,12.01730014798798,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2435.8298041927023,Agent
Flat,4,0.031015108309698315,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4488.295319483915,Agent
House,4,8.321677164334286,Garden,1,7.5,0.2,0.15,-0.05,0.15,0.1,0.15,3927.1667520448705,Agent
Flat,3,14.818218591413173,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,1464.150222394988,Agent
Flat,3,0.4788429631317092,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3230.6278102661786,Agent
Flat,3,0.8803915486109798,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2994.337552589721,Agent
Flat,4,16.188548211409138,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1883.0804563964925,Agent
Flat,2,3.8559776142847406,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2886.481575955095,Agent
Flat,4,0.07149185354754567,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4517.0521626889,Agent
House,1,1.4895510011091286,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,2815.6405987783896,Agent
Flat,3,2.988672977894771,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3206.648871786075,Agent
Flat,5,5.903054343219857,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,3747.3717940950023,Agent
Flat,3,6.605537341168576,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2678.1803516464506,Agent
Flat,6,26.931933342485248,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1347.620198438382,Agent
Flat,4,1.6949554269810665,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,4365.050422217014,Agent
Flat,1,3.8633345619544324,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2195.2974538196213,Agent
Flat,6,3.810595416972328,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,4278.880354406292,Agent
House,4,2.60139465779218,Nothing,1,7.5,0.2,0.15,-0.05,0.0,0.1,0.15,4644.901475793601,Agent
House,4,0.9266016060389448,Terrace,1,7.5,0.2,0.15,-0.05,0.1,0.1,0.15,5805.691138415061,Agent
Flat,5,18.961556528390346,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,2026.724177661429,Agent
Flat,4,9.597413779439295,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2547.9225231152377,Agent
Flat,2,3.4490939120805053,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,2631.4662690515383,Agent
Flat,4,4.622186913069447,Garden,1,7.5,0.0,0.15,-0.05,0.15,0.1,0.15,3746.793253673199,Agent
Flat,4,1.2890700112906384,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3987.8967366526604,Agent
Flat,4,3.9239781378005087,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3540.250575995752,Agent
Flat,4,5.936727914885518,Terrace,1,7.5,0.0,0.15,-0.05,0.1,0.1,0.15,3456.5027594422986,Agent
Flat,4,3.6197541789296137,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,3805.7141318067806,Agent
Flat,4,23.170508776151685,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,1208.2345192434868,Agent
Flat,4,4.725273074927703,Balcony,0,7.5,0.0,0.15,-0.05,0.05,0.0,0.15,3187.5717599464674,Agent
Flat,2,2.3179111538684225,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,2931.452738817791,Agent
Flat,2,7.395383301091531,Terrace,0,7.5,0.0,0.15,-0.05,0.1,0.0,0.15,2131.225070790912,Agent
Flat,5,0.9344348818922593,Nothing,1,7.5,0.0,0.15,-0.05,0.0,0.1,0.15,4582.3641346242475,Agent
Flat,2,2.4267301307151667,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2598.486857701556,Agent
House,1,2.1305764427688483,Balcony,0,7.5,0.2,0.15,-0.05,0.05,0.0,0.15,2733.031486550533,Agent
Flat,2,2.826471483150584,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2130.1399103643957,Agent
Flat,4,7.611253765342133,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2425.8883787850755,Agent
Flat,4,3.309919516937448,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3710.8224958313276,Agent
Flat,5,7.899746297875579,Garden,0,7.5,0.0,0.15,-0.05,0.15,0.0,0.15,3641.976228004962,Agent
Flat,2,4.29587781246959,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2351.7555215994735,Agent
Flat,4,2.0932793851026203,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,3094.567080564473,Agent
House,4,8.30309668864543,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,3173.296576421317,Agent
House,7,1.360944703258735,Nothing,0,7.5,0.2,0.15,-0.05,0.0,0.0,0.15,6886.586537608671,Agent
Flat,2,1.2704820564755195,Nothing,0,7.5,0.0,0.15,-0.05,0.0,0.0,0.15,2591.7361612328987,Agent
